observable;cc;tags;description
114.33.191.17;TW;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
77.91.195.251;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.186.63.223;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
46.27.67.0;ES;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.17.243.193;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
61.53.153.90;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
58.244.182.90;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
80.217.193.15;SE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
42.127.252.109;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
42.82.22.212;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.215.203.184;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.163.29.8;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.61.173.202;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.29.21.222;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
49.70.173.135;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
80.211.139.120;IT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
79.31.21.132;IT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.170.37.215;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
116.48.13.164;HK;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
2.183.138.94;IR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.231.252.183;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
65.27.113.192;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
118.108.209.182;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
83.209.154.9;SE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.124.192.20;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
61.163.165.101;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
83.253.233.145;SE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.162.67.137;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.46.219.206;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
74.41.232.58;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
85.198.122.10;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.52.117.32;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.186.254.19;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
85.96.204.218;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
116.211.144.180;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
79.136.43.46;SE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
67.230.40.46;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
118.236.233.76;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
88.250.203.204;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.186.21.5;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
76.26.28.233;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
88.240.144.228;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
85.172.55.233;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
117.82.190.197;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
86.62.207.186;QA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
121.176.87.253;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
80.211.179.170;IT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.241.8.45;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
92.36.196.172;BA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
79.174.166.29;IR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
81.172.64.247;ES;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
121.230.53.67;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
93.49.97.107;IT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
118.2.117.192;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
89.7.76.180;ES;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.148.0.158;GB;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
88.250.134.161;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.188.237.49;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
95.9.72.65;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
47.37.144.189;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
86.123.124.113;RO;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
95.158.153.109;BG;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.191.211.62;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.136.55.117;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
88.249.206.196;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
106.115.137.222;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
82.80.63.73;IL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.240.52.137;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
80.13.75.165;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.216.2.16;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
101.109.120.49;TH;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
87.4.124.125;IT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
92.253.48.125;JO;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.120.4.171;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
124.132.57.204;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
95.68.243.35;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
42.229.22.224;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
85.8.0.227;SE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
121.16.165.232;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
121.2.244.226;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
110.35.205.242;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.210.36.140;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
90.230.36.230;SE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
101.75.49.174;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
126.43.49.117;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
88.237.101.161;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.164.176.153;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
42.239.139.202;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
110.175.29.227;AU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
93.123.11.123;BG;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
89.179.245.154;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.223.98.222;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
153.145.1.219;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
152.171.157.188;AR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
109.228.238.102;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.194.251.87;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
124.107.247.107;PH;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.138.71.51;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
111.37.28.83;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
94.114.201.15;CZ;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
106.105.217.21;TW;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
46.176.95.206;GR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
39.44.254.159;PK;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.111.33.240;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.225.198.32;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
109.166.139.217;RO;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
175.160.227.216;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
98.216.66.110;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
113.6.196.197;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
45.40.132.198;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.241.179.220;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
125.200.58.159;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.230.153.178;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
133.155.226.171;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
111.243.55.71;TW;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.167.179.92;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.239.110.136;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
106.60.13.33;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
176.22.230.141;DK;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
113.237.241.145;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
126.36.42.123;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.138.19.179;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.135.21.183;MY;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
110.244.205.30;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
158.181.186.204;KG;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.63.66.170;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.74.46.36;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
14.240.254.67;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.219.9.72;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.241.134.221;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
178.47.180.11;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
162.244.80.184;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
110.54.42.11;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.197.211.200;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
116.220.91.123;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
181.164.2.194;AR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
175.147.56.6;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.231.218.205;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.58.32.30;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.90.124.46;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
116.94.6.35;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
113.230.86.34;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.67.226.133;CN;spam;Direct UBE sources, spam operations & spam services
182.127.217.229;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
175.235.56.248;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.166.230.186;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
42.230.42.43;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
118.105.239.165;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.83.53.154;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
116.76.244.54;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
120.51.173.62;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
179.223.13.193;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
182.180.170.32;PK;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
113.74.13.25;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.62.109.183;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
31.163.87.156;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
118.232.97.117;TW;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.214.26.252;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.193.250.83;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.165.59.195;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.190.105.180;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.63.64.57;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.24.37.32;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.199.213.13;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
31.168.67.205;IL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.114.168.70;CN;spam;Direct UBE sources, spam operations & spam services
180.57.194.187;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
180.16.147.180;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
121.92.177.15;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
121.169.123.148;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
188.166.188.251;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
190.190.33.198;AR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
42.225.33.195;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.14.182.36;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
124.166.15.216;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.97.56.132;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
42.147.63.123;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
124.89.155.21;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
182.119.165.156;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
126.119.30.61;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
121.216.23.113;AU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.234.245.54;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
118.237.255.237;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
1.168.230.238;TW;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
124.88.64.212;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
185.82.253.77;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.130.43.211;JP;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
